id,created_at,updated_at,name,Name Portuguese,Name Spanish,body,body Portuguese,body Spanish
59,2018-08-24 00:51:34,2019-02-08 11:49:28,Natural First Aid Spray,Spray natural de primeiros socorros,Aerosol natural para primeros auxilios,Place oils in a spray bottle with salt and distilled water. Spray on before applying bandages. Repeat several times a day for three days.,"Coloque os óleos no frasco borrifadores com sal e água destilada. Borrife antes de colocar curativos. Repita várias vezes ao dia, durante três dias.",Colocar los aceites en un atomizador con sal y agua destilada. Rociar antes de aplicar vendajes. Repetir varias veces al día durante tres días.
60,2018-08-24 00:53:26,2019-02-12 16:51:48,Post-Traumatic Stress Blend,Mix para estresse pós-traumático,Mezcla para estrés postraumático,"Combine oils with a small amount of carrier oil and apply to the back of the neck, forehead, and bottoms of feet.","Misture os óleos com uma pequena quantidade de óleo veicular e aplique na base do pescoço, na testa e nas solas dos pés.","Combinar los aceites con una pequeña cantidad de aceite portador y aplicar en la parte posterior del cuello, la frente y las plantas de los pies."
61,2018-08-24 00:54:00,2019-02-08 11:49:28,Heat Exhaustion Recovery,Recuperação para exaustão por calor,Recuperación de agotamiento por calor,Place lemon and/or peppermint in drinking water and sip to cool down.,Coloque limão e/ou hortelã em água potável e beba para se acalmar.,Colocar limón o menta en agua potable y dar sorbos para calmarse.
62,2018-08-24 00:54:34,2019-02-08 11:49:28,Clear Minded,Mente limpa,Relajado,"Combine oils in a 10ml roller bottle and fill the remainder of the bottle with fractionated coconut oil. Roll onto forehead, back of the neck, and inside of wrists.","Misture os óleos sugeridos em um frasco de 10ml e complete o conteúdo com óleo de coco fracionado. Esfregue na testa, atrás do pescoço a na parte interna dos pulsos.","Combinar los aceites en una botella roll-on de 10 ml y completar el resto de la botella con aceite de coco fraccionado. Colocar con el roll-on en la frente, la parte posterior del cuello y el interior de las muñecas."
63,2018-08-24 00:54:52,2019-02-08 11:49:28,Improved Concentration,Concentração melhorada,Concentración mejorada,Combine suggested oils and apply to feet.,Misture os óleos sugeridos e aplique-os nas solas dos pés.,Combinar los aceites sugeridos y aplicar a los pies.
64,2018-08-24 00:56:06,2019-02-12 17:03:40,Peaceful Perfume,Perfume pacífico,Perfume relajante,"Combine oils in a 10ml roller bottle and fill remainder with fractionated coconut oil. Roll onto forehead, back of the neck, and inside of wrists.","Misture óleos em um frasco de 10ml e complete o conteúdo com óleo de coco fracionado. Esfregue na testa, atrás do pescoço a na parte interna dos pulsos.","Combinar los aceites en una botella roll-on de 10 ml y completar el resto con aceite de coco fraccionado. Colocar con el roll-on en la frente, la parte posterior del cuello y el interior de las muñecas."
65,2018-08-24 00:56:23,2019-02-21 04:50:07,Chill Pill Blend,Mix de pílulas para relaxar,Mezcla relajante,"Diffuse or apply suggested oils topically at the base of the skull, back of the neck, along the spine, behind the ears, over the heart, and on the wrist as needed.","Disperse ou aplique os óleos sugeridos na base do crânio, atrás do pescoço, na coluna, atrás das orelhas, sobre o coração e nos pulsos, conforme necessário.","Esparcir o aplicar los aceites sugeridos de forma tópica en la base del cráneo, la parte posterior del cuello, a lo largo de la columna, detrás de las orejas, sobre el corazón y en las muñecas, según sea necesario."
66,2018-08-24 00:57:40,2019-02-12 17:15:37,Hair Stay There,O cabelo fica lá,Contra la pérdida de cabello,"Combine suggested oils in a 5ml bottle and apply daily before bed or just after a shower. Put 4-7 drops in the palm of a hand, dip fingertips in the mixture, and gently massage throughout the scalp, paying special attention to thinning or balding spots.","Misture os óleos sugeridos em um frasco de 5ml e aplique diariamente antes de dormir ou após o banho. Coloque de 4 a 7 gotas na palma das mão, mergulhe a ponta dos dedos na mistura e massageie gentilmente o couro cabeludo, prestando atenção aos pontos onde possa haver falhas.","Combinar los aceites sugeridos en una botella de 5 ml y aplicar diariamente antes de acostarse o después de ducharse. Colocar 4-7 gotas en la palma de la mano, sumergir las yemas de los dedos en la mezcla y masajear suavemente todo el cuero cabelludo, prestando especial atención a los puntos de debilitamiento capilar o calvicie."
67,2018-08-24 00:58:42,2019-02-12 17:16:40,Earthy Spice Cologne,Colônia Especiaria Rústica,Colonia con especias leñosa,Combine oils in a 10ml roller bottle and top off with a carrier oil. Apply to pulse points.,Misture óleos em um frasco de 10ml e complete com óleo veicular. Aplique nos pontos de pulsação.,Combinar los aceites en una botella roll-on de 10 ml y completar con un aceite portador. Aplicar a los puntos para tomar el pulso.
68,2018-08-24 00:59:45,2019-02-12 17:17:34,Lime Delight Cologne,Colônia Deleite de Limão,Colonia de lima,Rub vetiver over the heart and layer lime over the top. Dilute with a carrier oil for sensitive skin.,Esfregue vetiver sobre o coração e divida uma camada de limão no topo. Dilua com óleo veicular para auxiliar na sensibilidade da pele.,Frotar el vetiver sobre el corazón y colocar una capa de lima sobre la parte superior. Diluir con un aceite portador para pieles sensibles.
69,2018-08-24 01:01:18,2019-02-12 17:30:04,Orange You Happy Diffuser Blend,Mix Difusor Laranja Você Feliz,Mezcla para difusor de naranja feliz,"Diffuse several times a day to manage issues and as needed for emotional support. Diffuser recipes can also be made into topical blends. Place essential oils into a roller bottle (multiplying the number of drops by approximately four), fill the remainder with a carrier oil, and use on perfume points.","Espalhe várias vezes por dia para lidar com problemas e conforme o necessário para ter um apoio emocional. As receitas difusoras também podem ser feitas em misturas tópicas. Coloque os óleos essenciais em um frasco roll-on (multiplicando o número de gotas por aproximadamente quatro), complete com com óleo veicular e use nos pontos de se perfumar.","Esparza varias veces al día para manejar los problemas y según sea necesario para el apoyo emocional. Las recetas para esparcir también se pueden convertir en mezclas tópicas. Colocar los aceites esenciales en una botella de rodillo (multiplicando la cantidad de gotas aproximadamente por cuatro), completar el resto con un aceite portador y utilizar en los puntos de perfume."
70,2018-08-24 01:01:44,2019-02-08 11:49:28,Calm And Confident,Calmo e Confiante,Tranquilo y confiado,"Combine oils in a 10 ml roller bottle. Fill the remainder of the bottle with a carrier oil. Rub behind ears, on occipital triangle area, bottoms of feet, and/or down the spine before bedtime and as needed.","Misture os óleos em um frasco de 10ml. Complete o conteúdo do frasco com óleo veicular. Esfregue atrás das orelhas na área triangular occipital, nas solas dos pés e/ou pela espinha antes de dormir e quando achar necessário.","Combinar los aceites en una botella roll-on de 10 ml. Completar el resto de la botella con un aceite portador. Frotar detrás de las orejas, en el área del triángulo occipital, en las plantas de los pies o a lo largo de la columna antes de acostarse y según sea necesario."
71,2018-08-24 01:02:36,2019-02-12 17:39:27,Unconditional Love,Amor Incondicional,Amor incondicional,"Combine oils in 10ml roller bottle and fill the remainder with a carrier oil. Apply to pulse points, rub on the neck, the center of the back, then cup hands together and inhale. For more potency, double the amount of oils in a 15ml bottle and fill the remainder with a carrier oil. Premix without a carrier oil for use in a diffuser.","Misture os óleos em um frasco de 10ml e complete o conteúdo com óleo veicular. Aplique nos pontos de pulsação, esfregue no pescoço, no centro das costas, faça uma concha com as mãos e inale. Para ter mais potência, dobre a quantidade de óleos em um frasco de 15ml e complete o conteúdo com óleo veicular. Pré-misture sem óleo veicular para usar em um difusor.","Combinar aceites en una botella roll-on y completar el resto con un aceite portador. Aplicar a los puntos para tomar el pulso, frotar en el cuello, el centro de la espalda, luego poner las manos formando un cuenco e inhalar. Para lograr más potencia, duplicar la cantidad de aceites en una botella de 15 ml y llenar el resto con un aceite portador. Premezclar sin un aceite portador para usar en un difusor."
72,2018-08-24 01:04:22,2019-02-12 17:40:29,Better than Bitter and Brooding,Melhor do que amargo e pensativo,Mejor que triste y pensativo,"Put oil into palms, rub hands together vigorously, cup hands together, and slowly inhale.","Coloque óleo na palma das mãos, esfregue-as com força, faça uma concha com elas e inale lentamente.","Colocar el aceite en las palmas, frotar las manos juntas de forma vigorosa, poner las manos formando un cuenco e inhalar lentamente."
73,2018-08-24 01:04:47,2019-02-08 11:49:28,Pain Remedy,Solução para dor,Remedio para el dolor,Combine above oils in a 10 ml roller bottle and fill the remainder with a carrier oil. Apply topically directly to painful joints and bottoms of feet several times each day as needed.,"Misture os óleos acima em um frasco de 10ml e complete o conteúdo com óleo veicular. Aplique local e diretamente nas juntas doloridas e nas solas dos pés várias vezes por dia, conforme necessário.",Combinar los aceites anteriores en una botella roll-on de 10 ml y llenar el resto con un aceite portador. Aplicar de forma tópica directamente a las articulaciones con dolor y en las plantas de los pies varias veces por día según se necesite.
74,2018-08-24 01:06:09,2019-02-08 11:49:28,Foot Love,Amor do pé,Amor por los pies,"Stir oils into ¼ cup Epsom salt; mix well, add to warm water in a foot bath. Soak for 20 minutes.",Agite os óleos com um quarto de xícara de sal de Epsom; misture bem e coloque em água quente para um banho de pés. Deixe mergulhado durante 20 minutos.,"Remover los aceites en un ¼ de taza de sales de Epson; mezclar bien, agregar al agua tibia en un baño para pies. Colocar en remojo durante 20 minutos."
75,2018-08-24 01:06:33,2019-02-08 11:49:28,Lyme Disease Intense Resolve Blend,Mix de Solução Intensa para Doença de Lyme,Mezcla intensa contra la enfermedad de Lyme,Place oils in a capsule and take once or twice daily for two weeks depending upon the intensity of symptoms. Rest from the blend for one week. Repeat this pattern until symptoms are gone for at least two months.,"Coloque óleos em uma cápsula e tome uma ou duas vezes por dia durante duas semanas, dependendo da intensidade dos sintomas. Não use a mistura durante uma semana. Repita este padrão até os sintomas desaparecerem por pelo menos dois meses.",Colocar los aceites en una cápsula y tomar una vez por día o dos veces por día durante dos semanas según la intensidad de los síntomas. Descansar de la mezcla durante una semana. Repetir este patrón hasta que se hayan ido los síntomas durante al menos dos meses.
76,2018-08-24 01:07:57,2019-02-12 21:05:54,Ache-y Break-y Bath,Banho Dor-y Pausa-y,Baño relajante contra los dolores,"Stir oils into ½ cup Epsom salt, mix well, and add to hot bath water. Soak for 20 minutes.","Agite os óleos com meia xícara de sal de Epsom, misture bem e coloque em água quente para um banho de pés. Deixe mergulhado durante 20 minutos.","Remover los aceites en ½ de taza de sales de Epson; mezclar bien, agregar al agua de baño caliente. Colocar en remojo durante 20 minutos."
77,2018-08-24 01:08:52,2019-03-12 15:52:23,Anti-Spasmodic,Antiespasmódico,Antiespasmódico,Combine oils in 10ml roller bottle and fill the remainder with a carrier oil. Apply topically on or near the affected area as needed.,"Misture os óleos em um frasco de 10ml e complete o conteúdo com óleo veicular. Aplique no local ou próxima da área afetada, conforme necessário.",Combinar aceites en una botella roll-on y completar el resto con un aceite portador. Aplique de forma tópica en o cerca del área afectada según sea necesario.
78,2018-08-24 01:10:38,2019-02-12 22:26:01,Internal Nerve Bath,Banho para nervos internos,Baño para calmar el dolor de los nervios internos,Combine oils and take in a capsule daily. This remedy serves as a nervous system cleanse for both brain and organ function.,Misture os óleos e tome diariamente em cápsulas. Este remédio serve como uma limpeza do sistema nervoso central tanto para o cérebro quanto para o funcionamento dos órgãos.,Combinar los aceites y tomar en una cápsula diariamente. Este remedio sirve como purificador del sistema nervioso para tanto la función cerebral y de los órganos.
