id,created_at,updated_at,name,description,useable_name,useable_id,useable_type,sort_order,uses_application,Spanish,Portuguese
95,8/30/18 16:01,10/12/18 15:14,Physical Exhaustion,"Inhale from cupped hands, apply 1-2 drops under the nose, over adrenals, or to bottoms of feet to enhance endurance.",Encouraging,13,App\Blend,95,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]","Inhalar del cuenco de las manos, aplicar 1-2 gotas debajo de la nariz, sobre las glándulas suprarrenales o a las plantas de los pies para mejorar la resistencia.","Inspire das mãos em concha, aplique 1-2 gotas sob o nariz, sobre as glândulas suprarrenais, ou na sola dos pés para aumentar a resistência."
96,8/30/18 16:01,10/12/18 15:14,Digestive Issues,"Apply 1-2 drops over the abdomen, on pulse points, or on bottoms of feet.",Encouraging,13,App\Blend,96,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplique 1 a 2 gotas sobre el abdomen, o en los puntos para tomar el pulso, o en las plantas de los pies.","Aplique 1-2 gotas sobre o abdômen, nos pontos de pulsação ou na sola dos pés."
97,8/30/18 16:01,10/12/18 15:14,Bronchitis & Asthma,Diffuse or apply 1-2 drops to neck and chest.,Encouraging,13,App\Blend,97,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir o aplicar 1-2 gotas al cuello y al pecho.,Use o difusor ou aplique 1-2 gotas no pescoço e no peito.
98,8/30/18 16:01,10/12/18 15:14,Aches & Pains,Apply 1-2 drops to the affected area.,Encouraging,13,App\Blend,98,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área afectada.,Aplique 1-2 gotas na área afetada.
100,8/30/18 16:03,1/16/19 9:19,Over- & Under-Active Brain Activity,Apply 1-2 drops to the back of the neck or spine to balance activity.,Focus,14,App\Blend,100,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas en la parte posterior del cuello o en la columna para equilibrar la actividad.,Aplique 1-2 gotas na nuca ou coluna para equilibrar a atividade.
101,8/30/18 16:03,10/12/18 15:14,"Mental Clarity, Focus & Concentration",Apply 1-2 drops under the nose and back of the neck.,Focus,14,App\Blend,101,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas debajo de la nariz y en la parte posterior del cuello.,Aplique 1-2 gotas sob o nariz e na nuca.
102,8/30/18 16:03,10/12/18 15:14,Calming & Grounding,"Apply 1-2 drops under the nose, to the back of the neck or to pulse points.",Focus,14,App\Blend,102,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas debajo de la nariz, a la parte posterior del cuello o en los puntos para tomar el pulso.","Aplique 1-2 gotas sob o nariz, na nuca ou nos pontos de pulsação."
103,8/30/18 16:03,10/12/18 15:14,"Nervousness, Anxiety & Depression",Apply 1-2 drops under the nose to bottoms of feet and back of the neck.,Focus,14,App\Blend,103,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas debajo de la nariz o en las plantas de los pies y en la parte posterior del cuello.,Aplique 1-2 gotas sob o nariz na sola dos pés e na nuca.
104,8/30/18 16:03,10/12/18 15:14,Stress & Hyperactivity,Apply 1-2 drops to the back of the neck and pulse points.,Focus,14,App\Blend,104,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas en la parte posterior del cuello y en los puntos para tomar el pulso.,Aplique 1-2 gotas na nuca e pontos de pulsação.
105,8/30/18 16:03,10/12/18 15:14,Mid-Afternoon Slump,Diffuse apply 1-2 drops under the nose and/or back of the neck.,Focus,14,App\Blend,105,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir y aplicar 1-2 gotas debajo de la nariz o en la parte posterior del cuello.,Use o difusor e aplique 1-2 gotas sob o nariz e/ou nuca.
106,8/30/18 16:03,10/12/18 15:14,Seizures,"Apply 1-2 drops to the back of the neck, spine, or bottoms of feet.",Focus,14,App\Blend,106,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas en la parte posterior del cuello, la columna o las plantas de los pies.","Aplique 1-2 gotas na nuca, coluna ou sola dos pés."
107,8/30/18 16:05,10/12/18 15:14,Refreshing & Joyful,Diffuse or inhale from cupped hands.,Holiday,43,App\Blend,107,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir o inhalar del cuenco de las manos.,Use um difusor ou inspire das mãos em concha.
108,8/30/18 16:05,10/12/18 15:14,Immune Boost,Diffuse or inhale from cupped hands.,Holiday,43,App\Blend,108,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir o inhalar del cuenco de las manos.,Use um difusor ou inspire das mãos em concha.
109,8/30/18 16:05,10/12/18 15:14,Cold & Flu Prevention,Diffuse or inhale from cupped hands.,Holiday,43,App\Blend,109,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir o inhalar del cuenco de las manos.,Use um difusor ou inspire das mãos em concha.
110,8/30/18 16:05,10/12/18 15:14,Headache & Migraine,Apply 1-2 drops to temples and back of the neck.,Holiday,43,App\Blend,110,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas a la sien y en la parte posterior del cuello.,Aplique 1-2 gotas nas têmporas e na nuca.
111,8/30/18 16:05,10/12/18 15:14,Tension & Stress,Apply 1-2 drops to pulse points and diffuse.,Holiday,43,App\Blend,111,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas a los puntos para tomar el pulso y esparcir.,Aplique 1-2 gotas nos pontos de pulsação e use o difusor.
112,8/30/18 16:05,10/12/18 15:14,Neck & Shoulder Discomfort,Apply 1-2 drops to the area of discomfort.,Holiday,43,App\Blend,112,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas en el área de la molestia.,Aplique 1-2 gotas na área de desconforto.
113,8/30/18 16:05,10/12/18 15:14,Arthritis,Apply 1-2 drops to the area of discomfort.,Holiday,43,App\Blend,113,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas en el área de la molestia.,Aplique 1-2 gotas na área de desconforto.
114,8/30/18 16:05,10/12/18 15:14,Protecting & Warming,Apply 1-2 drops to the back of the neck and/or pulse points.,Holiday,43,App\Blend,114,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas en la parte posterior del cuello o en los puntos para tomar el pulso.,Aplique 1-2 gotas na nuca e/ou pontos de pulsação.
115,8/30/18 16:06,10/12/18 15:14,Low Energy & Exhaustion,"Diffuse apply 1-2 drops under the nose, and/or back of the neck to energize and uplift.",Invigorating,17,App\Blend,115,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir y aplicar 1-2 gotas debajo de la nariz o en la parte posterior del cuello para energizar y motivar.,Use o difusor e aplique 1-2 gotas sob o nariz e/ou na nuca para energizar e elevar.
116,8/30/18 16:06,10/12/18 15:14,"Stress, Anxiety & Depression","Diffuse apply 1-2 drops under the nose, and/or back of the neck.",Invigorating,17,App\Blend,116,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir y aplicar 1-2 gotas debajo de la nariz o en la parte posterior del cuello.,Use o difusor e aplique 1-2 gotas sob o nariz e/ou na nuca.
117,8/30/18 16:06,10/12/18 15:14,Air Freshener,Diffuse to clear the air of odors and uplift.,Invigorating,17,App\Blend,117,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir para limpiar el aire de olores y animar.,Use o difusor para limpar o ar de odores e elevar.
118,8/30/18 16:06,10/12/18 15:14,Antiseptic Cleaner,Mix with water in a glass bottle and apply to surfaces.,Invigorating,17,App\Blend,118,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":false,""position"":999}]",Mezclar con agua en una botella de vidrio y aplicar a las superficies.,Misture com água em uma garrafa de vidro e aplique nas superfícies.
119,8/30/18 16:06,10/12/18 15:14,Eating Disorders,"Diffuse or inhale from cupped hands, or apply 1-2 drops to the abdomen.",Invigorating,17,App\Blend,119,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir o inhalar del cuenco de las manos o aplicar 1-2 gotas al abdomen.,Use o difusor ou inspire nas mãos em concha ou aplique 1-2 gotas no abdômen.
120,8/30/18 16:06,10/12/18 15:14,Perfume,Apply 1-2 drops to pulse points as desired.,Invigorating,17,App\Blend,120,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas a los puntos para tomar el pulso según lo desee.,"Aplique 1-2 gotas nos pontos de pulsação, conforme desejado."
121,8/30/18 16:06,10/12/18 15:14,Laundry,Add 2-4 drops to rinse cycle to freshen and kill germs.,Invigorating,17,App\Blend,121,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":false,""position"":999}]",Agregue 2 a 4 gotas al ciclo de enjuague para refrescar y eliminar gérmenes.,Adicione 2-4 gotas no ciclo de enxágue para restaurar e matar germes.
122,8/30/18 16:06,10/12/18 15:14,Lymphatic & Immune Boost,"Diffuse apply 1-2 drops under the nose, and/or back of the neck.",Invigorating,17,App\Blend,122,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Esparcir y aplicar 1-2 gotas debajo de la nariz o en la parte posterior del cuello.,Use o difusor e aplique 1-2 gotas sob o nariz e/ou na nuca.
123,8/30/18 16:08,10/12/18 15:14,Muscle Aches & Arthritis,Apply 1-2 drops to the area of concern.,Massage,19,App\Blend,123,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área de interés.,Aplique 1-2 gotas na área de interesse.
124,8/30/18 16:08,10/12/18 15:14,"Headache, Neck & Back Pain","Apply 1-2 drops to the neck, shoulders, and along the spine.",Massage,19,App\Blend,124,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas al cuello, los hombros y a lo largo de la columna.","Aplique 1-2 gotas no pescoço, ombros e ao longo da coluna."
125,8/30/18 16:08,10/12/18 15:14,Neuropathy & Restless Leg Syndrome,Apply 1-2 drops to the area of concern to stimulate nerves and circulation.,Massage,19,App\Blend,125,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área de interés para estimular los nervios y la circulación.,Aplique 1-2 gotas na área de preocupação para estimular os nervos e a circulação.
126,8/30/18 16:08,10/12/18 15:14,Connective Tissue & Ligament Support,Apply 1-2 drops to the area of concern.,Massage,19,App\Blend,126,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área de interés.,Aplique 1-2 gotas na área de interesse.
127,8/30/18 16:08,10/12/18 15:14,Lymphatic Support,Apply 1-2 drops to bottoms of feet.,Massage,19,App\Blend,127,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas a las plantas de los pies.,Aplique 1-2 gotas na sola dos pés.
128,8/30/18 16:08,10/12/18 15:14,High Blood Pressure,Apply 1-2 drops to bottoms of feet.,Massage,19,App\Blend,128,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplique 1 a 2 gotas a las plantas de los pies.,Aplique 1-2 gotas na sola dos pés.
129,8/30/18 16:08,10/12/18 15:14,Poor Circulation & Cold Extremities,Apply 1-2 drops to the area of concern.,Massage,19,App\Blend,129,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área de interés.,Aplique 1-2 gotas na área de interesse.
130,8/30/18 16:08,10/12/18 15:14,"Muscle Tension, Soreness & Cramps",Apply 1-2 drops to the area of concern.,Massage,19,App\Blend,130,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",Aplicar 1-2 gotas al área de interés.,Aplique 1-2 gotas na área de interesse.
131,8/30/18 16:11,10/12/18 15:14,Insecurity & Worry,"Apply 1-2 drops under the nose, back of the neck, and inhale.",Reassuring,22,App\Blend,131,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplicar 1-2 gotas debajo de la nariz, la parte posterior del cuello e inhalar.","Aplique 1-2 gotas sob o nariz, nuca e inspire."
132,8/30/18 16:11,10/12/18 15:14,Nervousness & Irritability,"Apply 1-2 drops to bottoms of feet, back of the neck, and inhale.",Reassuring,22,App\Blend,132,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]","Aplique 1 a 2 gotas a las plantas de los pies, la parte posterior del cuello e inhalar.","Aplique 1-2 gotas na sola dos pés, na nuca e inspire."
133,8/30/18 16:11,10/12/18 15:14,Restlessness & Confusion,Inhale and apply 1-2 drops to the forehead and back of the neck.,Reassuring,22,App\Blend,133,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",Inhalar y aplicar 1-2 gotas a la frente y la parte posterior del cuello.,Inspire e aplique 1-2 gotas na testa e na nuca.
