id,created_at,updated_at,name,Spanish,Portuguese,image_url,color,short_description,Spanish description,Portuguese description,is_featured,sort_order,ailment_type
76,2018-08-23 15:54:34,2018-12-19 12:37:29,Bipolar Disorder,Trastorno bipolar,Transtorno bipolar,http://placehold.it/200,,A mood disorder characterized by extreme episodes of mania and depression. Individuals with severe episodes may experience psychotic symptoms. Also known as manic-depressive illness. ,Trastorno del ánimo caracterizado por episodios extremos de manía y depresión. las personas que sufran episodios graves pueden experimentar síntomas psicóticos. Se conoce también como enfermedad maníaco-depresiva.,Transtorno do humor caracterizado por episódios extremos de euforia e depressão. Indivíduos com episódios graves podem apresentar sintomas psicóticos. Também conhecida como doença maníaco-depressiva.,0,0,0
77,2018-08-23 15:54:34,2018-12-19 12:37:29,Bladder Control,Control de la vejiga,Controle da bexiga,http://placehold.it/200,,Urinary incontinence is unexpected loss of urine that is sufficient enough in regularity and amount to cause physical and/or emotional concern in the person experiencing it.,"La incontinencia urinaria es una pérdida inesperada de orina, que causa preocupación física y/o emocional en la persona que la padece debido a su cantidad y periodicidad.",Incontinência urinária é a perda inesperada de urina que é suficiente em regularidade e quantidade para causar preocupação física e/ou emocional na pessoa que a experimenta.,0,0,0
78,2018-08-23 15:54:34,2018-12-19 12:37:29,Bladder Infection (Cystitis),Infección de la vejiga (cistitis),Infecção da bexiga (cistite),http://placehold.it/200,,"Inflammation of the urinary bladder, typically due to a bacterial infection of the bladder.",Inflamación de la vejiga urinaria causada generalmente por una infección bacteriana.,"Inflamação da bexiga urinária, tipicamente devido a uma infecção bacteriana da bexiga.",0,0,0
79,2018-08-23 15:54:34,2018-12-19 12:37:29,Bleeding,Sangrado,Hemorragia,http://placehold.it/200,,The discharge of blood from the vascular system as a result of harm to a blood vessel.,Flujo de sangre del sistema vascular provocado por rotura de vasos sanguíneos.,A descarga de sangue do sistema vascular como resultado de dano a um vaso sanguíneo.,0,0,0
80,2018-08-23 15:54:34,2018-12-19 12:37:29,Blisters from Sun,Ampollas provocadas por exposición a los rayos del sol,Bolhas de Sol,http://placehold.it/200,,"A local swelling of the skin that contains watery fluid, caused by overexposure to the sun.","Inflamación localizada con contenido acuoso de la piel, causada por exposición exagerada a los rayos del sol.","Um inchaço local da pele que contém fluido aquoso, causado pela exposição excessiva ao sol.",0,0,0
81,2018-08-23 15:54:34,2018-12-19 12:37:29,Blisters on Feet,Ampollas en los pies,Bolhas nos pés,http://placehold.it/200,,"A local swelling of the skin that contains watery fluid, caused by moisture or friction.","Inflamación localizada de la piel con contenido acuoso, provocada por humedad o fricción.","Um inchaço local da pele que contém fluido aquoso, causado por umidade ou atrito.",0,0,0
82,2018-08-23 15:54:34,2018-12-19 12:37:29,Bloating,Hinchazón,Inchaço,http://placehold.it/200,,"Any abnormal general swelling of the abdominal area with symptoms including feeling full, tight, or in pain.","Cualquier inflamación anormal y general de la región abdominal, con presencia de síntomas como sensación de llenura, tensa o de dolor.","Qualquer inchaço geral anormal da área abdominal com sintomas incluindo sensação de saturação, rigidez ou dor.",0,0,0
83,2018-08-23 15:54:34,2019-06-12 09:14:00,Blood Clot,Coágulo sanguíneo,Coágulo de sangue,http://placehold.it/200,,"A thickened lump in the blood formed to stop bleeding, such as at the site of a cut.","Grumo espesado en la sangre para detener el sangrado, como el que se forma en alrededor de una cortadura.","Um caroço espesso no sangue formado para parar um sangramento, como no local de um corte.",0,0,0
84,2018-08-23 15:54:34,2019-06-12 09:14:00,Blood Pressure (high)/Hypertension,Presión arterial (alta) o hipertensión,Pressão Arterial (alta)/Hipertensão,http://placehold.it/200,,A condition in which the force of the blood against the artery walls is too strong. Commonly known as hypertension.,Condición médica en la que la fuerza que ejerce la sangre contra las paredes arteriales es demasiado fuerte. Se conoce comúnmente como hipertensión.,Uma condição na qual a força do sangue contra as paredes das artérias é muito forte. Comumente conhecida como hipertensão.,0,0,0
85,2018-08-23 15:54:34,2019-06-12 09:14:00,Blood Pressure (low)/Hypotension,Presión arterial (baja) o hipotensión,Pressão Arterial (baixa)/Hipotensão,http://placehold.it/200,,A condition in which a person’s blood pressure is not satisfactory for tissue oxygenation. Commonly known as hypotension.,Condición médica en la que la presión de la sangre de una persona no es suficiente para oxigenar los tejidos en el organismo. Se conoce comúnmente como hipotensión.,Uma condição na qual a pressão arterial de uma pessoa não é satisfatória para a oxigenação do tecido. Comumente conhecida como hipotensão.,0,0,0
86,2018-08-23 15:54:34,2018-12-19 12:37:30,Blood Sugar (high) Hyperglycemia,Contenido de azúcar en la sangre (alto) o hiperglucemia,Açúcar no sangue (alto) Hiperglicemia,http://placehold.it/200,,A condition in which the body does not handle glucose effectively. Blood glucose levels may fluctuate outside of the body’s optimal blood glucose range.,Condición médica en la que el organismo no regula el contenido de glucosa de manera eficaz Los niveles de glucosa en sangre pueden fluctuar sobrepasando el rango ideal de concentración.,Condição em que o corpo não manipula a glicose de forma eficaz. Os níveis de glicose no sangue podem flutuar fora do intervalo ideal de glicose no sangue do corpo.,0,0,0
87,2018-08-23 15:54:34,2019-06-12 09:14:00,Blood Sugar (low) Hypoglycemia,Contenido de azúcar en la sangre (bajo) o hipoglucemia,Açúcar no sangue (baixo) Hipoglicemia,http://placehold.it/200,,An uncommonly low concentration of glucose in the circulating blood.,Inusual concentración baja de glucosa en el torrente sanguíneo.,Uma concentração incomumente baixa de glicose circulante no sangue.,0,0,0
88,2018-08-23 15:54:34,2019-06-12 09:14:00,Blood Toxicity,Toxicidad en la sangre,Toxicidade Hematológica,http://placehold.it/200,,Occurs when bacteria causing infection in another part of the body enters the bloodstream.,"Se presenta cuando una bacteria que causa infección en alguna parte diferente del organismo, ingresa al torrente sanguíneo.",Ocorre quando bactérias que causam infecção em outra parte do corpo entram na corrente sanguínea.,0,0,0
89,2018-08-23 15:54:34,2018-12-19 12:37:30,Body Dysmorphic Disorder,Trastorno dismórfico del organismo,Transtorno dismórfico corporal,http://placehold.it/200,,A type of chronic mental illness in which one cannot stop thinking about a minor or imagined flaw in appearance. Appearance seems so shameful that the individual does not want to be seen by anyone.,Tipo de enfermedad crónica mental en la que la persona no puede dejar de pensar en una deficiencia pequeña o imaginaria en apariencia. Su visión parece ser tan vergonzosa que la persona no desea que nadie la mire.,Um tipo de doença mental crônica em que não se pode deixar de pensar em uma falha menor ou imaginária na aparência. A aparência parece tão vergonhosa que o indivíduo não quer ser visto por ninguém.,0,0,0
90,2018-08-23 15:54:34,2018-12-19 12:37:30,Body Myositis,Miositis,Miosite,http://placehold.it/200,,"Inflammation of a muscle, especially a voluntary muscle, characterized by pain, tenderness, and sometimes spasm in the affected area.","Se trata de la inflamación de algún músculo, especialmente voluntario, acompañada de dolor, sensibilidad y algunas veces, espasmos en la zona afectada.","Inflamação de um músculo, especialmente um músculo voluntário, caracterizado por dor, sensibilidade e às vezes espasmo na área afetada.",0,0,0
91,2018-08-23 15:54:34,2018-12-19 12:37:30,Body Odor,Mal olor corporal,Odor corporal,http://placehold.it/200,,An unpleasant smell produced by bacteria on the skin that breaks down the acids in perspiration.,"Olor desagradable producido por bacterias de la piel, que degradan los ácidos producidos en la transpiración.",Um cheiro desagradável produzido por bactérias na pele que decompõem os ácidos da transpiração.,0,0,0
92,2018-08-23 15:54:34,2018-12-19 12:37:30,Boils,Forúnculos,Furúnculos,http://placehold.it/200,,"Painful, pus-filled bumps under the skin caused by infected, inflamed hair follicles.",Protuberancia dolorosa llena de pus que aparece debajo de la piel y es causada por folículos pilosos inflamados e infectados.,Protuberâncias dolorosas e cheias de pus sob a pele causadas por folículos pilosos infectados e inflamados.,0,0,0
93,2018-08-23 15:54:34,2018-12-19 12:37:30,Bone Pain,Dolor en los huesos,Dor óssea,http://placehold.it/200,,"Any pain that is associated with an unusual condition within a bone, such as osteomyelitis.","Cualquier dolor asociado a una rara condición médica presente en el hueso, como la osteomielitis.","Qualquer dor associada a uma condição incomum dentro de um osso, como osteomielite.",0,0,0
94,2018-08-23 15:54:34,2018-12-19 12:37:30,Bone Spurs,Proyecciones en el hueso,Esporões ósseos,http://placehold.it/200,,Bony projections that develop along the edges of bones. Also referred to as osteophytes.,Se trata de salientes óseas que se desarrollan a lo largo de las aristas de los huesos. También se conocen como osteofitos.,Projeções ósseas que se desenvolvem ao longo das bordas dos ossos. Também conhecida como osteófitos.,0,0,0
95,2018-08-23 15:54:34,2018-12-19 12:37:30,Brain Fog,Niebla cerebral,Confusão Mental,http://placehold.it/200,,"A condition defined by decreased clarity of thought, confusion, and forgetfulness which may lead to minor depression.","Condición médica definida por un deterioro en la claridad de las ideas, confusión y pérdida de la memoria, que puede provocar estados de depresión leve.","Condição definida pela diminuição da clareza de pensamento, confusão e esquecimento que pode levar a uma depressão menor.",0,0,0
96,2018-08-23 15:54:34,2019-06-12 09:14:00,Brain Injury,Lesión cerebral,Lesão cerebral,http://placehold.it/200,,A comprehensive term for any injury occurring in the brain that is typically traumatic. ,Término que engloba cualquier lesión que sufra el cerebro generalmente de tipo traumático.,Um termo abrangente para qualquer lesão que ocorra no cérebro e que seja tipicamente traumática.,0,0,0
97,2018-08-23 15:54:34,2018-12-19 12:37:30,Breastfeeding (milk supply),Lactancia (suministro de leche),Amamentação (fornecimento de leite),http://placehold.it/200,,"Giving a baby milk from the breast, suckling or nursing.","Dar de beber leche de pecho al bebé, lactancia o succión por placer.",Dar leite materno a um bebê que suga diretamente no peito ou é alimentado.,0,0,0
98,2018-08-23 15:54:34,2018-12-19 12:37:30,Breathing Problems,Problemas respiratorios,Problemas respiratórios,http://placehold.it/200,,A condition in which respiratory function is insufficient to meet the needs of the body when physical activity increases.,Una condición en la que la función respiratoria no es suficiente para las necesidades del cuerpo cuando la actividad física aumenta.,Condição em que a função respiratória é insuficiente para atender às necessidades do corpo quando a atividade física aumenta.,0,0,0
99,2018-08-23 15:54:34,2019-06-12 09:14:00,Brittle Nails,Uñas quebradizas,Unhas quebradiças,http://placehold.it/200,,Brittleness with breakage of finger or toenails.,Fragilidad y rotura de las uñas de las manos o de los pies.,Fragilidade com quebra das unhas dos dedos das mãos ou dos pés.,0,0,0
100,2018-08-23 15:54:34,2018-12-19 12:37:30,Broken Bone,Hueso roto,Osso quebrado,http://placehold.it/200,,A break in continuity of bone.,Discontinuidad del hueso.,Uma quebra na continuidade do osso.,0,0,0
101,2018-08-23 15:54:34,2018-12-19 12:37:30,Broken Capillaries,Capilares rotos,Vasinhos,http://placehold.it/200,,Break in the tiniest blood vessels with the smallest diameter.,Rotura en los vasos sanguíneos más minúsculos con el diámetro más pequeño.,Quebre nos menores vasos sanguíneos com o menor diâmetro.,0,0,0
102,2018-08-23 15:54:34,2018-12-19 12:37:30,Broken Heart Syndrome,Síndrome del corazón roto,Síndrome do coração partido,http://placehold.it/200,,"A severe but short-term condition in which extreme stress can lead to heart muscle failure, feeling similar to the sensation of a heart attack.","Condición médica grave pero de corta duración, en la que el exceso de estrés puede conducir a un paro del músculo cardíaco, produciendo una sensación muy parecida a un ataque al corazón.","Uma condição grave, mas de curta duração, na qual o estresse extremo pode levar à insuficiência do músculo cardíaco, sentindo-se semelhante à sensação de um ataque cardíaco.",0,0,0
