id,created_at,updated_at,name,Spanish name,Portuguese name,image_url,color,short_description,recipe_ingredient,body,is_featured,sort_order,user_id,Instructions Spanish,Instructions Portuguese
70,2018-08-30 22:59:24,2018-10-25 10:08:51,Peppermint Brownie Bites,Brownie con menta en forma de bocados,Mini brownie com hortelã-pimenta,recipes/714c23637cacd658b9d211e49424bca6.jpeg,111111,"- 6 tablespoons butter, melted
- 6 tablespoons coconut oil, melted
- 2/3 cup cocoa powder 
- 1 cup sugar 
- 1 teaspoon vanilla
- 2 eggs
- 2/3 cup all-purpose flour
- 3 drops peppermint essential oil",,"Set your eggs in a cup of warm (not hot) water to help them come up to room temperature. This will allow them to easily mix into the batter without solidifying the coconut oil. Heat oven to 325 degrees. Prepare your mini muffin pan by spraying with cooking spray or use a silicone non-stick pan. In a medium bowl, combine butter, coconut oil, cocoa powder, sugar, and vanilla. Stir well to thoroughly combine. Remove eggs from the water and break into the bowl. Stir in eggs and beat about 30 seconds to get them well integrated. Stir in flour and mix just until combined. Add peppermint essential oil and stir. Spoon the batter into the prepared baking cups. Be sure if you're using silicone that you place a baking sheet underneath it to keep it steady when you're moving it in and out of the oven. Bake at 325 degrees for 8-11 minutes or until toothpick test shows a few moist crumbs. Do not overbake. Remove from pans and allow to cool before enjoying with a bowl of ice cream or by itself.",0,0,0,"Coloque sus huevos en una taza de agua tibia (no caliente) para ayudarlos a alcanzar la temperatura ambiente. Esto les permitirá mezclarse fácilmente en la masa sin solidificar el aceite de coco. Caliente el horno a 325 grados. Prepare su mini molde para muffins y rocíelo con aceite en aerosol o use un molde antiadherente de silicona. En un tazón mediano, combine mantequilla, aceite de coco, cacao en polvo, azúcar y vainilla. Revuelva bien para combinar bien. Retire los huevos del agua y rómpalos en el tazón. Agregue los huevos y bata durante unos 30 segundos para mezclarlos bien. Agregue la harina y mezcle hasta que todo se haya combinado bien. Agregue aceite esencial de menta y revuelva. Coloque la masa en las tazas para hornear ya preparadas. Asegúrese de que si usa silicona, coloque una bandeja para hornear debajo para mantenerla estable cuando la mueva dentro y fuera del horno. Hornee a 325 grados durante 8 a 11 minutos o hasta que al introducir un palillo de dientes, éste muestre algunas migas húmedas. No hornee en exceso. Retire de los moldes y deje enfriar antes de disfrutar con un tazón de helado o solo.","Coloque seus ovos em uma xícara de água morna (não pode estar quente) para ajudá-los a chegar na temperatura ambiente. Isso permitirá que eles incorporem facilmente na massa sem solidificar o óleo de coco. Aqueça o forno a 162 graus Celsius. Prepare sua forma de mini muffin untando com o spray de cozinha ou use uma forma de silicone antiaderente. Em uma tigela média, misture manteiga, óleo de coco, cacau em pó, açúcar e baunilha. Mexa bem até misturar tudo bem. Tire os ovos da água e quebre-os na tigela. Mexa os ovos e bata por 30 segundos para integrá-los bem. Mexa na farinha e misture até integrar. Adicione o óleo essencial de hortelã-pimenta e mexa. Coloque a massa, com uma colher, nas formas prontas. Certifique-se de usar silicone em que você pode colocar a assadeira por baixo para mantê-lo no lugar ao mover para tirar e colocar no forno. Asse em 162 graus Celsius por 8-11 minutos ou até o palito de dentes sair com poucos farelos úmidos. Não asse demais. Remova da forma e deixe esfriar antes de aproveitar com uma tigela de sorvete ou sozinhos."
72,2019-01-08 22:42:44,2019-05-24 11:59:14,Winter Cheeks Balm,Bálsamo para el invierno,Bálsamo para bochechas no inverno,N7Ero8xF9fbIhzJxCTHZw0d3GQ0UCHmrOxwo11wH.jpeg,,NULL,,"In a small mason jar mix ingredients together, and lower the jar into a warm saucepan partially filled with water. On low heat melt beeswax, coconut oil, and olive oil together, stirring every few minutes. After the wax is completely melted remove from heat and add lavender. Mix together and cool until hardened. Rub balm over reddened cheeks to ease and protect​.",0,0,0,"En un tarro Mason pequeño, mezcle los ingredientes y baje el tarro en una cacerola tibia parcialmente llena de agua. A fuego lento, derrita cera de abejas, aceite de coco y aceite de oliva, revolviendo cada pocos minutos. Después de que la cera se derrita por completo, retírela del fuego y agregue lavanda. Mezcle y deje enfriar hasta que se endurezca. Frote el bálsamo sobre mejillas enrojecidas para aliviarlas y protegerlas.","Em um pequeno pote, misture os ingredientes, e coloque o pote em uma panela quente parcialmente cheia com água. No fogo baixo derreta cera de abelha, óleo de coco e azeite de oliva, mexendo a cada alguns minutos. Após a cera derreter totalmente, tire do fogo e adicione lavanda. Misture tudo e deixe esfriar até endurecer. Esfregue o bálsamo sobre as bochechas vermelhas para alívio e proteção."
73,2019-01-08 22:53:42,2019-01-08 22:56:03,Baby Stain Remover Spray,Atomizador removedor de manchas de la ropa de bebé,Spray removedor de manchas de bebê,8MYbDVszDAnSmJgR3lvz5qRpxYONh3zsKawMyD9O.jpeg,,NULL,,Add borax and oils to a spray bottle. Add water and shake thoroughly. Spray directly on the stain and wash.,0,0,0,Agregue bórax y aceites a una botella con atomizador. Agregue agua y agite bien. Pulverice directamente sobre la mancha y proceda con el lavado.,Adicione bórax e óleos em um borrifador. Adicione água e agite bem. Borrife diretamente na mancha e lave-a.
74,2019-01-08 23:01:35,2019-01-09 19:39:12,Fruit & Veggie Wash,Desinfectante de frutas y verduras,Lavagem para frutas e vegetais,I68cINd5Y04LREE6iCL84OxOjpnmuXg6hC8ZZpxo.jpeg,,NULL,,Mix ingredients in a small bowl. Gently scrub your fruits and veggies with a cloth or soft bristle brush​ dipped in the mixture.,0,0,0,"Mezcle los ingredientes en un tazón pequeño. Frote suavemente las frutas y verduras con un paño o un cepillo de cerdas suaves humedecido en la mezcla.Combine todos los ingredientes en un recipiente. Espolvorea sobre una alfombra o moqueta y deje reposar durante 15 minutos. Aspire a fondo.Mezcle agua, vinagre y aceite en un balde o recipiente grande. Friegue con una mopa seca o a mano con paños de microfibra. Cambie la solución según lo necesite.Agregue los ingredientes a una botella con atomizador y agite bien. Rocíe las ventanas o espejos y seque con un paño. Almacene en un lugar fresco durante uno o dos meses.Corte toallas de papel por la mitad y apílelas de forma ordenada. Enróllelas e introdúzcalas en un tarro Mason de boca ancha de tamaño cuarto de galón o una bolsa grande con cierre zip. Mezcle los ingredientes y vierta la mezcla sobre las toallas de papel. Cierre la tapa o el zip y agite bien para humedecer las toallas.Mezcle los ingredientes para disolver el bicarbonato de sodio. Añádalos al baño. Deje reposar de cinco a quince minutos. Frote con un cepillo de baño y enjuague.Mezcle en un tazón pequeño de vidrio. Aplique una pequeña cantidad a la etiqueta adhesiva o etiqueta y deje reposar durante uno o dos minutos. Use un paño o toalla de papel para remover. Aplique nuevamente si es necesario.Agregue todos los ingredientes a una botella con atomizador y agite para combinarlos. Rocíe generosamente en el horno y deje reposar durante quince minutos. Limpie con una esponja o paño.Combine los primeros tres ingredientes. Agregue vinagre hasta que la mezcla tenga una consistencia tipo aceite de oliva. Cepille la mezcla sobre una rejilla de metal y deje reposar durante quince a treinta minutos. Use una almohadilla húmeda para fregar o un cepillo de parrilla para limpiar la superficie. Enjuague, con agua.Combine los ingredientes en un tazón para formar una pasta. Aplique con una esponja y deje reposar hasta treinta minutos. Limpie con un paño limpio o una esponja y agua.Tome el extremo del hilo y envuélvalo alrededor de su dedo medio e índice diez veces. Retírelo de los dedos y luego envuélvalo dos o tres veces alrededor del medio. (Debería verse como un arco). Siga envolviendo firmemente el hilo, creando una forma redonda del tamaño de una pelota de tenis. Corte el hilo e introduzca los extremos en los lados de la pelota. Cree cuatro o más bolas. Corte una pierna de pantimedias. Coloque una bola de hilo en la parte inferior y ate un nudo sobre la bola. Repita hasta haber agregado y asegurado todas las bolas. Una vez aseguradas, afelpe (fusionando y creando una bola) el hilo lavándolo y secándolo a la temperatura más alta. Cuando las bolas estén secas, elimine las pantimedias y agregue de 4 a 6 gotas de su aceite esencial favorito. Introdúzcalas en la secadora con la ropa.Coloque tela en un recipiente. Deje caer unas gotas de aceite esencial sobre la tela. Permita que el aceite esencial se seque por completo. Coloque una hoja de secadora encima de la ropa mojada dentro de la secadora y seque como de costumbre. Cuando la hoja haya perdido su aroma, simplemente agregue más aceite.",Misture os ingredientes em uma tigela pequena. Esfregue delicadamente suas frutas e legumes com um pano ou uma escova de cerdas macias mergulhada na mistura.
75,2019-01-09 00:26:37,2019-02-08 11:50:19,Carpet Freshener,Ambientador para alfombras,Ambientador para carpetes,TrfBAdE8jwTMYrdeivUDIqRBoJSQ6CC2MbVoqIVP.jpeg,,NULL,,Combine all ingredients in container. Sprinkle on carpet or rug and let sit for 15 minutes. Vacuum thoroughly.,0,0,0,Combine todos los ingredientes en un recipiente. Espolvoree sobre una alfombra o moqueta y deje reposar durante 15 minutos. Aspire a fondo.,Combine todos os ingredientes no recipiente. Salpique no carpete e deixe agir por 15 minutos. Passe o aspirador de pó em tudo.
76,2019-01-09 00:33:56,2019-01-09 19:43:24,Hardwood Floor Cleaner,Limpiador de pisos de madera,Produto de limpeza para piso de madeira,7zjHIUc6b7rNdQXwXV0apEtiSU3dC0ZjLfphWUFZ.jpeg,,NULL,,"Mix water, vinegar, and oil in a large bucket or container. Mop with a dry mop or by hand with microfiber cloths. Change solution as needed.",0,0,0,"Mezcle agua, vinagre y aceite en un balde o recipiente grande. Friegue con una mopa seca o a mano con paños de microfibra. Cambie la solución según lo necesite.","Misture água, vinagre e azeite em um grande balde ou recipiente. Passe um esfregão seco ou panos de microfibra. Troque a solução, se necessário."
77,2019-01-09 00:43:54,2019-01-09 19:45:09,Window & Mirror Cleaner,Limpiador de ventanas y espejos,Produto de limpeza para janelas e espelhos,GlD8KAgoItEj6WdwqWeduag9nQtsaaG0TkHyCkpX.jpeg,,NULL,,Add ingredients to a spray bottle and shake well. Spray windows or mirrors and wipe dry. Store in cool place for for one to two months.,0,0,0,Agregue los ingredientes a una botella con atomizador y agite bien. Rocíe las ventanas o espejos y seque con un paño. Almacene en un lugar fresco durante uno o dos meses.,Adicione ingredientes em um borrifador e agite bem. Borrife as janelas ou espelhos e seque. Armazene em local fresco por um ou dois meses.
78,2019-01-09 00:47:02,2019-01-09 19:46:01,Disinfecting Cleaning Wipes,Toallitas limpiadoras desinfectantes,Panos de limpeza desinfetantes,8ro4V8TGyCNyiMYylZcdQUpWvRrOz7gIJAXpEMdY.jpeg,,NULL,,Cut paper towels in half and stack into a neat pile. Roll up and stuff into a quart size wide-mouth mason jar or large zip-lock bag. Mix ingredients and pour over paper towels. Put the lid on or zip and shake to moisten towels.,0,0,0,Corte toallas de papel por la mitad y apílelas de forma ordenada. Enróllelas e introdúzcalas en un tarro Mason de boca ancha de tamaño cuarto de galón o una bolsa grande con cierre zip. Mezcle los ingredientes y vierta la mezcla sobre las toallas de papel. Cierre la tapa o el zip y agite bien para humedecer las toallas.,Corte as folhas de papel-toalha na metade e faça uma pilha. Enrole e coloque em um pote de vidro com a boca do tamanho de um quarto ou um saco zip-lock maior. Misture os ingredientes e coloque sobre o papel-toalha. Coloque a tampa ou feche o saco zip e agite para umedecer as folhas.
79,2019-01-09 00:50:33,2019-01-09 00:50:33,Disinfecting Toilet Bowl Cleaner,Limpiador desinfectante de tazas de baño,Produto de limpeza desinfetante para vaso sanitário,aUEa2AMTCLYPUkq1FJpPkRgCjO3U3OiycHWl9u7g.jpeg,,NULL,,Mix ingredients to dissolve baking soda. Add to toilet. Let sit for five to fifteen minutes. Scrub with a toilet brush and flush.,0,0,0,Mezcle los ingredientes para disolver el bicarbonato de sodio. Añádalos al baño. Deje reposar de cinco a quince minutos. Frote con un cepillo de baño y enjuague.,Misture os ingredientes para dissolver o bicarbonato de sódio. Coloque no vaso sanitário. Deixe agir de cinco a quinze minutos. Esfregue com uma escova e dê descarga.
80,2019-01-09 00:53:15,2019-01-09 19:49:49,Sticker & Goo Remover,Removedor de adhesivo y viscosidades,Removedor de manchas adesivas e viscosas,VKZROIogDTRTJmx1mYJRDXkCbOXf0tVoEhH6eHPi.jpeg,,NULL,,Mix into a small glass bowl. Apply a small amount to the sticker or label and let sit for one to two minutes. Use a cloth or paper towel to remove. Apply again if needed.,0,0,0,Mezcle en un tazón pequeño de vidrio. Aplique una pequeña cantidad a la etiqueta adhesiva o etiqueta y deje reposar durante uno o dos minutos. Use un paño o toalla de papel para remover. Aplique nuevamente si es necesario.,"Misture em uma tigela de vidro pequena. Aplique uma quantia pequena ao rótulo ou etiqueta e deixe agir de um a dois minutos. Use um pano ou papel-toalha para remover. Aplique novamente, se necessário."
81,2019-01-09 00:56:15,2019-01-09 19:52:09,Oven Cleaner Spray,Atomizador limpiador de hornos,Spray limpador de forno,Fn1CVxnKbnSoGMSOI80tVk5QCIazTiU0OmMW0hF8.jpeg,,NULL,,Add all ingredients to a spray bottle and shake to combine. Spray liberally in the oven and let sit for fifteen minutes. Wipe clean with a sponge or cloth.,0,0,0,Agregue todos los ingredientes a una botella con atomizador y agite para combinarlos. Rocíe generosamente en el horno y deje reposar durante quince minutos. Limpie con una esponja o paño.,Adicione todos os ingredientes a um borrifador e agite para incorporar. Borrife generosamente no forno e deixe agir por quinze minutos. Limpe com uma bucha ou pano.
82,2019-01-09 00:59:12,2019-01-09 19:52:35,Grill Cleaner,Limpiador de parillas,Limpador de grelha,ZcYagvJuPfXqfoteOnFno0gjuHLUiHpEC1asFcan.jpeg,,NULL,,"Combine the first three ingredients. Add vinegar until mixture has an olive-oil consistency. Brush mixture onto metal grill, and let sit for fifteen to thirty minutes. Use a damp scouring pad or grill brush to scrub surface clean. Rinse with water.",0,0,0,"Combine los primeros tres ingredientes. Agregue vinagre hasta que la mezcla tenga una consistencia tipo aceite de oliva. Cepille la mezcla sobre una rejilla de metal y deje reposar durante quince a treinta minutos. Use una almohadilla húmeda para fregar o un cepillo de barbacoas para limpiar la superficie. Enjuague, con agua.","Combine os três primeiros ingredientes. Adicione vinagre até a mistura ter uma consistência de azeite de oliva. Escove a misture na grelha de metal, e deixe agir de quinze a trinta minutos. Use um esfregão úmido ou escova de grelha para limpar a superfície. Enxágue com água."
83,2019-01-09 01:01:45,2019-01-09 01:01:45,Oven Cleaner Paste,Pasta limpiadora de hornos,Pasta limpadora de forno,pLn38JGPxLy0KAWUMcIZAsXCyHDj4rnXJPxpsOKD.jpeg,,NULL,,Combine ingredients in a bowl to form a paste. Apply with a sponge and let sit up to thirty minutes. Wipe off with clean cloth or sponge and water.,0,0,0,Combine los ingredientes en un tazón para formar una pasta. Aplique con una esponja y deje reposar hasta treinta minutos. Limpie con un paño limpio o una esponja y agua.,Junte os ingredientes em uma tigela para formar uma pasta. Aplique com uma esponja e deixe agir por trinta minutos. Limpe com um pano limpo ou esponja e água.
