id,created_at,updated_at,name,Spanish name,Portuguese name,image_url,color,short_description,is_featured,sort_order,ailment_type
1364,2019-03-15 09:52:43,2019-03-15 15:29:27,Menstrual Irregularities Or Loss Of Menstruation (Amenorrhea),Irregularidades menstruales o ausencia de menstruación(amenorrea),Irregularidades menstruais ou Perda da menstruação (amenorreia),NULL,,NULL,0,715,1
1365,2019-03-15 09:52:43,2019-03-15 15:29:27,"Menstruation (Menses) Cycle, Irregular ","Ciclo menstrual, irregular","Ciclo Menstrual (Menstruações), Irregular",NULL,,NULL,0,716,1
1366,2019-03-15 09:52:43,2019-03-15 15:29:27,"Menstruation (Menses), Heavy (Menorrhagia)","Menstruación, excesiva (menorragia)","Menstruação, Intensa (Menorragia)",NULL,,NULL,0,717,1
1367,2019-03-15 09:52:43,2019-03-15 15:29:27,"Menstruation (Menses), Lack Of/Absence (Amenorrhea)","Menstruación, falta de/ausencia (amenorrea)","Menstruação, Falta de/Ausência (Amenorréia)",NULL,,NULL,0,718,1
1368,2019-03-15 09:52:43,2019-03-15 15:29:27,"Menstruation (Menses), Overly Light","Menstruación, demasiado ligera","Menstruação, Excessivamente Leve",NULL,,NULL,0,719,1
1369,2019-03-15 09:52:43,2019-03-15 15:29:27,"Menstruation (Menses), Painful (Dysmenorrhea), Uterine Cramping","Menstruación, dolorosa (dismenorrea), calambres uterinos","Menstruação, Dolorosa (Dismenorreia), Cólica uterina",NULL,,NULL,0,720,1
1370,2019-03-15 09:52:44,2019-03-15 15:29:27,"Menstruation (Menses), Prolonged","Menstruación, prolongada","Menstruação, Prolongada",NULL,,NULL,0,721,1
1371,2019-03-15 09:52:44,2019-03-15 15:29:27,Mental Chatter/Over-Thinking,Ruido mental/Pensar demasiado,Conversa Mental/Excesso de Pensamento,NULL,,NULL,0,722,1
1372,2019-03-15 09:52:44,2019-03-15 15:29:27,Mental Strength/Clarity,Fuerza mental/claridad,Força mental/Clareza,NULL,,NULL,0,723,1
1373,2019-03-15 09:52:44,2019-03-15 15:29:27,Mentally Fatigued,Mentalmente fatigado,Mentalmente Fatigado,NULL,,NULL,0,724,1
1374,2019-03-15 09:52:44,2019-03-15 15:29:27,Mentally Sluggish,Lentitud mental,Mentalmente lento,NULL,,NULL,0,725,1
1375,2019-03-15 09:52:44,2019-03-15 15:29:27,Mentally Strained/Stressed,Mentalmente saturado/estresado,Mentalmente tenso/estressado,NULL,,NULL,0,726,1
1376,2019-03-15 09:52:44,2019-03-15 15:29:27,"Metabolism, Slow","Metabolismo, lento","Metabolismo, Lento",NULL,,NULL,0,727,1
1377,2019-03-15 09:52:45,2019-03-15 15:29:27,"Metabolism, Too Fast","Metabolismo, demasiado rápido","Metabolismo, Muito rápido",NULL,,NULL,0,728,1
1378,2019-03-15 09:52:45,2019-03-15 15:29:27,Microorganisms (Bacterial/Viral),Microorganismos (bacterianos/virales),Microrganismos (Bacterianos/Virais),NULL,,NULL,0,729,1
1379,2019-03-15 09:52:45,2019-03-15 15:29:27,Mild Depression,Depresión leve,Depressão moderada,NULL,,NULL,0,730,1
1380,2019-03-15 09:52:45,2019-03-15 15:29:27,Mind/Thought-Related/Poor Memory Stress,Estrés mental/relacionado con el pensamiento/con la mala memoria,"Mente/Relacionado a pensamentos/Fraca, Estresse de Memória",NULL,,NULL,0,731,1
1381,2019-03-15 09:52:45,2019-03-15 15:29:27,"Miscarriage, Prevents ","Aborto involuntario, prevención","Aborto espontâneo, Prevenir",NULL,,NULL,0,732,1
1382,2019-03-15 09:52:45,2019-03-15 15:29:27,"Miscarriage, Process And Recovery ","Aborto involuntario, proceso y recuperación","Aborto espontâneo, Processo e recuperação",NULL,,NULL,0,733,1
1383,2019-03-15 09:52:45,2019-03-15 15:29:27,Miscarriages (Multiple),Abortos involuntarios (múltiples),Abortos espontâneos (vários),NULL,,NULL,0,734,1
1384,2019-03-15 09:52:45,2019-03-22 16:19:50,Missing Nails (Injury),Ausencia de uña (lesión),Faltando unhas (Lesão),NULL,,NULL,0,735,1
1385,2019-03-15 09:52:45,2019-03-15 15:29:27,"Mites (E.g. Chiggers, Scabies)","Ácaros (p. ej., niguas, sarna)","Ácaros (por exemplo, bicho-de-pé, sarna)",NULL,,NULL,0,736,1
1386,2019-03-15 09:52:45,2019-03-15 15:29:27,"Mites, Ear","Ácaros, oído","Ácaro, de ouvido",NULL,,NULL,0,737,1
1387,2019-03-15 09:52:46,2019-03-15 15:29:27,Moist (Sputum-Producing),Húmedo (con producción de esputo),Úmido (produção de escarro),NULL,,NULL,0,738,1
1388,2019-03-15 09:52:46,2019-03-15 15:29:27,Mold Sensitivity,Sensibilidad al moho,Sensibilidade a mofo,NULL,,NULL,0,739,1
1389,2019-03-15 09:52:46,2019-03-15 15:29:27,Mood Swings,Alteraciones del ánimo,Alterações de humor,NULL,,NULL,0,740,1
1390,2019-03-15 09:52:46,2019-03-15 15:29:27,"Mood-Related, Moodiness Driven Stress","Estrés relacionado con el estado de ánimo, motivado por el mal humor","Estresse causado pelo humor, Mal-humorado",NULL,,NULL,0,741,1
1391,2019-03-15 09:52:46,2019-03-15 15:29:27,Moodiness - Depression/Irritability,Mal humor - Depresión/irritabilidad,Mau-humor - Depressão/Irritabilidade,NULL,,NULL,0,742,1
1392,2019-03-15 09:52:46,2019-03-15 15:29:27,Morning Sickness/Nausea,Malestar matutino/náuseas matutinas,Enjoo/Náusea da Manhã,NULL,,NULL,0,743,1
1393,2019-03-15 09:52:46,2019-03-15 15:29:27,Motion Sickness,Cinetosis,Enjoo de movimento,NULL,,NULL,0,744,1
1394,2019-03-15 09:52:46,2019-03-15 09:52:46,Mouth,Boca,Boca,NULL,,NULL,0,745,1
1395,2019-03-15 09:52:46,2019-03-15 15:29:27,Mouth Ulcers,Úlceras en la boca,Úlceras na boca,NULL,,NULL,0,746,1
1396,2019-03-15 09:52:47,2019-03-15 15:29:27,Mouth Ulcers And Sores,Úlceras y llagas en la boca,Úlceras e feridas bucais,NULL,,NULL,0,747,1
1397,2019-03-15 09:52:47,2019-03-22 16:20:08,Dry Mouth,Boca seca,Boca seca,NULL,,NULL,0,748,1
1398,2019-03-15 09:52:47,2019-03-22 16:20:24,Mouth Infection,Inflamación de la boca,Infecção bucal,NULL,,NULL,0,749,1
1399,2019-03-15 09:52:47,2019-03-22 16:20:37,Mouth Injury/Trauma,Lesión/traumatismo en la boca,Lesão/Trauma Bucal,NULL,,NULL,0,750,1
1400,2019-03-15 09:52:47,2019-03-15 15:29:27,Mucus In Stool,Moco en las heces,Muco nas fezes,NULL,,NULL,0,751,1
1401,2019-03-15 09:52:47,2019-03-15 15:29:27,Mucus Membrane,Membrana mucosa,Membrana mucosa,NULL,,NULL,0,752,1
1402,2019-03-15 09:52:47,2019-03-15 15:29:27,Multiple Miscarriages,Abortos involuntarios múltiples,Abortos Múltiplos,NULL,,NULL,0,753,1
1403,2019-03-15 09:52:48,2019-03-15 15:29:27,Muscle Cramps/Charley Horses,Espasmos/calambres musculares,Cãibras Musculares / Distensão,NULL,,NULL,0,754,1
1404,2019-03-15 09:52:48,2019-03-15 15:29:27,Muscle Development,Desarrollo muscular,Desenvolvimento muscular,NULL,,NULL,0,755,1
1405,2019-03-15 09:52:48,2019-03-15 15:29:27,"Muscle Pain, Weakness, Tremor, Or Cramps","Dolor, debilidad, temblor o calambres musculares","Dor muscular, fraqueza, tremor ou cãibras",NULL,,NULL,0,756,1
1406,2019-03-15 09:52:48,2019-03-15 15:29:27,Muscle Spasms,Espasmos musculares,Espasmos musculares,NULL,,NULL,0,757,1
1407,2019-03-15 09:52:48,2019-03-15 15:29:27,Muscle Tension Or Pain,Tensión o dolor muscular,Tensão ou dor muscular,NULL,,NULL,0,758,1
1408,2019-03-15 09:52:48,2019-03-15 15:29:27,"Muscle, Cramps/Charley Horse ","Músculo, espasmos/calambres","Músculo, Cãibras/Distensão",NULL,,NULL,0,759,1
1409,2019-03-15 09:52:48,2019-03-15 15:29:27,"Muscle, Fatigue/Overworked","Músculo, fatiga/sobreexigido","Músculo, fadiga/excesso de trabalho",NULL,,NULL,0,760,1
1410,2019-03-15 09:52:49,2019-03-15 15:29:27,"Muscle, Neuralgia","Músculo, neuralgia","Músculo, Neuralgia",NULL,,NULL,0,761,1
1411,2019-03-15 09:52:49,2019-03-15 15:29:27,"Muscle, Pain/Sprain/Strain/Injury","Músculo, dolor/esguince/torcedura/lesión","Músculo, Dor/Entorse/Tensão/Lesão",NULL,,NULL,0,762,1
1412,2019-03-15 09:52:49,2019-03-15 15:29:27,"Muscle, Stiness/Tension","Músculo, rigidez/tensión","Músculo, rigidez/tensão",NULL,,NULL,0,763,1
1413,2019-03-15 09:52:49,2019-03-15 15:29:27,"Muscle, Weak","Músculo, débil","Músculo, fraco",NULL,,NULL,0,764,1
1414,2019-03-15 09:52:49,2019-03-15 15:29:27,"Muscles, Sore ","Músculos, adoloridos","Músculos, doloridos",NULL,,NULL,0,765,1
1415,2019-03-15 09:52:49,2019-03-15 15:29:27,"Myelin Sheath, Compromised","Vaina de mielina, comprometida","Bainha de Mielina, Comprometida",NULL,,NULL,0,766,1
1416,2019-03-15 09:52:49,2019-03-15 15:29:27,Nasal Congestion/Drip,"Congestión nasa, goteo",Congestão nasal/Escorrendo,NULL,,NULL,0,767,1
1417,2019-03-15 09:52:50,2019-03-15 09:52:50,Nausea,Náuseas,Náusea,NULL,,NULL,0,768,1
1418,2019-03-15 09:52:50,2019-03-15 09:52:50,Nausea,Náuseas,Náusea,NULL,,NULL,0,769,1
1419,2019-03-15 09:52:50,2019-03-15 09:52:50,Nausea,Náuseas,Náusea,NULL,,NULL,0,770,1
1420,2019-03-15 09:52:50,2019-03-15 15:29:27,Nausea/Motion Sickness,Náuseas/mareo por movimiento,Náusea/Enjoo de movimento,NULL,,NULL,0,771,1
1421,2019-03-15 09:52:50,2019-03-15 15:29:27,Nausea/Vomiting,Náuseas/vómitos,Náusea/Vômito,NULL,,NULL,0,772,1
1422,2019-03-15 09:52:50,2019-03-15 15:29:27,Nausea/Vomiting,Náuseas/vómitos,Náusea/Vômito,NULL,,NULL,0,773,1
1423,2019-03-15 09:52:50,2019-03-15 09:52:50,Nausea/Vomiting,Náuseas/vómitos,Náusea/Vômito,NULL,,NULL,0,774,1
1424,2019-03-15 09:52:50,2019-03-15 15:29:27,Nerve Damage,Daño en los nervios,Neuropatia Periférica,NULL,,NULL,0,775,1
1425,2019-03-15 09:52:50,2019-03-15 15:29:27,Nerve Damage,Daño en los nervios,Neuropatia Periférica,NULL,,NULL,0,776,1
1426,2019-03-15 09:52:50,2019-03-15 15:29:27,Nerve Damage,Daño en los nervios,Neuropatia Periférica,NULL,,NULL,0,777,1
1427,2019-03-15 09:52:51,2019-03-15 15:29:27,Nerve Damage,Daño en los nervios,Neuropatia Periférica,NULL,,NULL,0,778,1
1428,2019-03-15 09:52:51,2019-03-15 15:29:27,Nerve Degeneration,Degeneración de los nervios,Degeneração Nervosa,NULL,,NULL,0,779,1
1429,2019-03-15 09:52:51,2019-03-15 15:29:27,Nerve Inflammation,Inflamación de los nervios,Inflamação nervosa,NULL,,NULL,0,780,1
1430,2019-03-15 09:52:51,2019-03-15 15:29:27,Nerve Pain,Dolor neurálgico,Dor do nervo,NULL,,NULL,0,781,1
1431,2019-03-15 09:52:51,2019-03-15 15:29:27,Nerve Pain (Neuralgia),Dolor neurálgico (neuralgia),Dor no Nervo (Neuralgia),NULL,,NULL,0,782,1
1432,2019-03-15 09:52:51,2019-03-15 15:29:27,Nerve Problems,Problemas en el sistema nervioso,Problemas nervosos,NULL,,NULL,0,783,1
1433,2019-03-15 09:52:51,2019-03-15 15:29:27,Nerve Toxicity,Toxicidad del sistema nervicio,Toxicidade nervosa,NULL,,NULL,0,784,1
1434,2019-03-15 09:52:52,2019-03-15 15:29:27,"Nerve, Lack Of Tone","Nervios, falta de tono","Nervo, falta de tônus",NULL,,NULL,0,785,1
1435,2019-03-15 09:52:52,2019-03-15 15:29:27,"Nerve, Virus","Nervio, virus","Nervo, vírus",NULL,,NULL,0,786,1
1436,2019-03-15 09:52:52,2019-03-15 15:29:27,Nervous Debility/Exhaustion,Debilidad nerviosa/agotamiento nervioso,Debilidade/Exaustão Nervosas,NULL,,NULL,0,787,1
1437,2019-03-15 09:52:52,2019-03-15 15:29:27,Nervous Disorders,Trastornos nerviosos,Distúrbios nervosos,NULL,,NULL,0,788,1
1438,2019-03-15 09:52:52,2019-03-15 15:29:27,Nervous Exhaustion,Agotamiento nervioso,Exaustão Nervosa,NULL,,NULL,0,789,1
1439,2019-03-15 09:52:52,2019-03-15 15:29:27,Nervous Tension,Tensión nerviosa,Tensão nervosa,NULL,,NULL,0,790,1
1440,2019-03-15 09:52:52,2019-03-15 15:29:27,Nervous Tension,Tensión nerviosa,Tensão nervosa,NULL,,NULL,0,791,1
1441,2019-03-15 09:52:53,2019-03-15 15:29:27,Nervous Tension,Tensión nerviosa,Tensão nervosa,NULL,,NULL,0,792,1
1442,2019-03-15 09:52:53,2019-03-15 15:29:27,"Nervousness, Sudden","Nerviosismo, repentino","Nervosismo, Repentino",NULL,,NULL,0,793,1
1443,2019-03-15 09:52:53,2019-03-15 15:29:27,"Neurons, Impaired Activity","Neuronas, actividad deteriorada","Neurônios, atividade prejudicada",NULL,,NULL,0,794,1
1444,2019-03-15 09:52:53,2019-03-15 15:29:27,"Neurotransmitter Production Capacity, Compromised ","Capacidad de producción de neurotransmisores, comprometida","Capacidade de Produção de Neurotransmissores, Comprometida",NULL,,NULL,0,795,1
1445,2019-03-15 09:52:53,2019-03-15 09:52:53,Nicotine,Nicotina,Nicotina,NULL,,NULL,0,796,1
1446,2019-03-15 09:52:53,2019-03-15 15:29:27,Night Eating Syndrome,Síndrome de alimentación nocturna,Transtorno Alimentar Noturno,NULL,,NULL,0,797,1
1447,2019-03-15 09:52:53,2019-03-15 15:29:27,Night Owl,Amante de la noche,Noctívago,NULL,,NULL,0,798,1
1448,2019-03-15 09:52:53,2019-03-15 15:29:27,Night Sweats,Sudores nocturnos,Suor noturno,NULL,,NULL,0,799,1
1449,2019-03-15 09:52:53,2019-03-15 15:29:27,Night Sweats,Sudores nocturnos,Suor noturno,NULL,,NULL,0,800,1
1450,2019-03-15 09:52:53,2019-03-15 15:29:27,Night Sweats,Sudores nocturnos,Suor noturno,NULL,,NULL,0,801,1
1451,2019-03-15 09:52:53,2019-03-15 15:29:27,Night Terrors/Nightmares,Terrores nocturnos/pesadillas nocturnas,Terror Noturno/Pesadelos,NULL,,NULL,0,802,1
1452,2019-03-15 09:52:54,2019-03-15 09:52:54,Nightmares,Pesadillas,Pesadelos,NULL,,NULL,0,803,1
1453,2019-03-15 09:52:54,2019-03-15 09:52:54,Nightmares,Pesadillas,Pesadelos,NULL,,NULL,0,804,1
1454,2019-03-15 09:52:54,2019-03-15 09:52:54,Nosebleeds,Hemorragia nasal,Hemorragia nasal,NULL,,NULL,0,805,1
1455,2019-03-15 09:52:54,2019-03-15 09:52:54,Numbness,Entumecimiento,Entorpecimento,NULL,,NULL,0,806,1
1456,2019-03-15 09:52:54,2019-03-15 15:29:27,Numbness Or Tingling In The Hands Or Feet,Entumecimiento u hormigueo de las manos o los pies,Dormência ou formigamento nas mãos ou pés,NULL,,NULL,0,807,1
1457,2019-03-15 09:52:54,2019-03-15 15:29:27,Numbness/Prickling,Entumecimiento/sensación punzante,Dormência/Formigamento,NULL,,NULL,0,808,1
1458,2019-03-15 09:52:54,2019-03-15 15:29:27,"Nutrient Absorption, Poor/Cellular Starvation","Absorción de nutrientes, mala/inanición celular","Absorção de Nutrientes, fraca/Inanição Celular",NULL,,NULL,0,809,1
1459,2019-03-15 09:52:54,2019-03-15 09:52:54,Obesity,Obesidad,Obesidade,NULL,,NULL,0,810,1
1460,2019-03-15 09:52:54,2019-03-15 15:29:27,Obesity/Overeating,Obesidad/comer en exceso,Obesidade/Comer demais,NULL,,NULL,0,811,1
1461,2019-03-15 09:52:55,2019-03-15 15:29:27,Obsessed/Preoccupied,Obsesionado/preocupado,Obcecado/Preocupado,NULL,,NULL,0,812,1
1462,2019-03-15 09:52:55,2019-03-15 15:29:27,Obsession/Fixation With Drug Of Choice,Obsesión/manía droga de elección,Obsessão/Fixação com a droga de escolha,NULL,,NULL,0,813,1
1463,2019-03-15 09:52:55,2019-03-15 15:29:27,Obsessive/Compulsive,Obsesivo/compulsivo,Obsessivo/Compulsivo,NULL,,NULL,0,814,1
1464,2019-03-15 09:52:55,2019-03-15 15:29:27,Obsessive/Compulsive,Obsesivo/compulsivo,Obsessivo/Compulsivo,NULL,,NULL,0,815,1
1465,2019-03-15 09:52:55,2019-03-15 15:29:27,Obsessive/Compulsive Thoughts/Behaviors,Pensamientos/comportamientos obsesivos/compulsivos,Pensamentos/Comportamentos Obsessivos/Compulsivos,NULL,,NULL,0,816,1
1466,2019-03-15 09:52:55,2019-03-15 15:29:27,Of Time,De tiempo,Do tempo,NULL,,NULL,0,817,1
1467,2019-03-15 09:52:55,2019-03-31 04:02:22,Oily Skin,Piel grasa,Pele oleosa,NULL,,NULL,0,818,1
1468,2019-03-15 09:52:56,2019-03-15 15:29:27,Optical Nerve,Nervio óptico,Nervo Ótico,NULL,,NULL,0,819,1
1469,2019-03-15 09:52:56,2019-03-15 09:52:56,Oral Health,Salud oral,Saúde Oral,NULL,,NULL,0,820,1
1470,2019-03-15 09:52:56,2019-03-15 15:29:27,Out Of Sync With Natural Urges Of Body,Fuera de tiempo con las necesidades naturales del cuerpo,Fora de sincronia com os impulsos naturais do corpo,NULL,,NULL,0,821,1
1471,2019-03-15 09:52:56,2019-03-15 09:52:56,Ovaries,Ovarios,Ovários,NULL,,NULL,0,822,1
1472,2019-03-15 09:52:56,2019-03-15 09:52:56,Ovaries,Ovarios,Ovários,NULL,,NULL,0,823,1
1473,2019-03-15 09:52:56,2019-03-15 15:29:27,Over Sensitive Or Reactive/Defensive,Sensible o reactivo/defensivo por demás,Mais sensível ou Reativo/defensivo,NULL,,NULL,0,824,1
1474,2019-03-15 09:52:56,2019-03-15 15:29:27,Over-Excited/Over-Stimulated,Sobreexitado/sobreestimulado,Super excitação/Super estimulação,NULL,,NULL,0,825,1
1475,2019-03-15 09:52:56,2019-03-15 15:29:27,Overactive Immune System,Sistema inmunitario hiperactivo,Sistema Imunológico Hiperativo,NULL,,NULL,0,826,1
1476,2019-03-15 09:52:56,2019-03-15 15:29:27,Overall Support For Optimal Labor,Apoyo general para un parto óptimo,Suporte geral para o trabalho de parto otimizado,NULL,,NULL,0,827,1
1477,2019-03-15 09:52:56,2019-03-15 15:29:27,Overheated/Night Sweats/Hot Flashes,Sofocado/sudores nocturnos/calores repentinos,Superaquecido/suores noturnos/ondas de calor,NULL,,NULL,0,828,1
1478,2019-03-15 09:52:56,2019-03-15 15:29:27,Overindulgence Of Food,Abuso de la comida,Complacência excessiva de alimento,NULL,,NULL,0,829,1
1479,2019-03-15 09:52:57,2019-03-15 09:52:57,Overreacting,Reacciones exageradas,Exagerando,NULL,,NULL,0,830,1
1480,2019-03-15 09:52:57,2019-03-15 15:29:27,Overwhelmed/Burdened,Agobiado/abrumado,Oprimido/Sobrecarregado,NULL,,NULL,0,831,1
1481,2019-03-15 09:52:57,2019-03-15 15:29:27,"Ovulation, Irregular","Ovulación, irregular","Ovulação, Irregular",NULL,,NULL,0,832,1
1482,2019-03-15 09:52:57,2019-03-15 15:29:27,Oxygen Deprived (Brain),Falta de oxígeno (cerebro),Privado de oxigênio (cérebro),NULL,,NULL,0,833,1
1483,2019-03-15 09:52:57,2019-03-15 15:29:27,"Oxygen Flow To Cell, Poor","Flujo de oxígeno a las células, malo","Fluxo De Oxigênio Para Célula, fraco",NULL,,NULL,0,834,1
1484,2019-03-15 09:52:57,2019-03-15 15:29:27,"Oxygen, Lack Of ","Oxígeno, falta de","Oxigênio, Falta De",NULL,,NULL,0,835,1
1485,2019-03-15 09:52:57,2019-03-15 15:29:27,"Oxygen, Lack Of","Oxígeno, falta de","Oxigênio, Falta De",NULL,,NULL,0,836,1
1486,2019-03-15 09:52:57,2019-03-15 15:29:27,Oxytocin Production,Producción de oxitocina,Produção De Ocitocina,NULL,,NULL,0,837,1
1487,2019-03-15 09:52:58,2019-03-31 03:38:47,Pain (Cardiovascular),Dolor (cardiovascular),Dor (Cardiovascular),NULL,,NULL,0,838,1
1488,2019-03-15 09:52:58,2019-03-31 04:02:00,Nerve Pain,Dolor neurálgico,Dor do nervo,NULL,,NULL,0,839,1
1489,2019-03-15 09:52:58,2019-03-15 09:52:58,Pain,Dolor,Dor,NULL,,NULL,0,840,1
1490,2019-03-15 09:52:58,2019-03-15 15:29:27,Pain Or Discomfort At Night,Dolor o malestar por la noche,Dor ou desconforto à noite,NULL,,NULL,0,841,1
1491,2019-03-15 09:52:58,2019-03-15 15:29:27,Pain With Pressure Of Chewing/Biting,Dolor con presión al masticar/moreder,Dor com pressão da mastigação/mordida,NULL,,NULL,0,842,1
1492,2019-03-15 09:52:58,2019-03-15 15:29:27,"Pain, Acute/Sharp","Dolor, agudo/punzante",Dor aguda/penetrante,NULL,,NULL,0,843,1
1493,2019-03-15 09:52:58,2019-03-15 15:29:27,"Pain, Burning/Intense","Dolor, ardor/intenso","Dor, Queimando/Intensa",NULL,,NULL,0,844,1
1494,2019-03-15 09:52:58,2019-03-15 15:29:27,"Pain, Chronic","Dolor, crónico","Dor, Crônica",NULL,,NULL,0,845,1
1495,2019-03-15 09:52:59,2019-03-15 15:29:27,"Pain, Dull/Chronic/Achy","Dolor, sordo/crónico/doloroso","Dor, lenta/crônica",NULL,,NULL,0,846,1
1496,2019-03-15 09:52:59,2019-03-15 15:29:27,"Pain, Sharp/Acute","Dolor, punzante/agudo","Dor, penetrante/aguda",NULL,,NULL,0,847,1
1497,2019-03-15 09:52:59,2019-03-15 09:52:59,Pancreas,Páncreas,Pâncreas,NULL,,NULL,0,848,1
1498,2019-03-15 09:52:59,2019-03-15 09:52:59,Pancreas,Páncreas,Pâncreas,NULL,,NULL,0,849,1
1499,2019-03-15 09:52:59,2019-03-15 15:29:27,Pancreas Sluggish/Under-Active,Páncreas lento/poco activo,Pâncreas lento/insuficiente,NULL,,NULL,0,850,1
1500,2019-03-15 09:52:59,2019-03-15 15:29:27,Pancreas Support,Refuerzo para el páncreas,Auxílio para o Pâncreas,NULL,,NULL,0,851,1
1501,2019-03-15 09:52:59,2019-03-15 15:29:27,Pancreas Toxicity,Toxicidad del páncreas,Toxicidade do pâncreas,NULL,,NULL,0,852,1
1502,2019-03-15 09:52:59,2019-03-15 15:29:27,"Pancreas, Congested","Páncreas, congestionado","Pâncreas, Congestionado",NULL,,NULL,0,853,1
1503,2019-03-15 09:52:59,2019-03-15 15:29:27,"Pancreas, Inflamed","Páncreas, inflamado","Pâncreas, Inflamado",NULL,,NULL,0,854,1
1504,2019-03-15 09:52:59,2019-03-15 15:29:27,"Pancreatic Duct, Congested/Blocked ","Conducto pancreático, congestionado/bloqueado",Duto pancreático congestionado/bloqueado,NULL,,NULL,0,855,1
1505,2019-03-15 09:53:00,2019-03-15 15:29:27,"Pancreatic, Duct Blocked","Pancreático, conducto bloqueado","Pancreático, duto bloqueado",NULL,,NULL,0,856,1
1506,2019-03-15 09:53:00,2019-03-31 04:02:57,Paralysis (muscular),Parálisis (muscular),Paralisia (muscular),NULL,,NULL,0,857,1
1507,2019-03-15 09:53:00,2019-03-31 04:03:11,Paralysis (Nervous),Parálisis (nerviosa),Paralisia (Nervosa),NULL,,NULL,0,858,1
1508,2019-03-15 09:53:00,2019-03-15 15:29:27,"Paralysis, Facial","Parálisis, facial","Paralisia, Facial",NULL,,NULL,0,859,1
1509,2019-03-15 09:53:00,2019-03-15 15:29:27,"Paralysis, Facial","Parálisis, facial","Paralisia, Facial",NULL,,NULL,0,860,1
1510,2019-03-15 09:53:00,2019-03-15 15:29:27,"Paralysis, Side Of Face","Parálisis, de un lado del rostro","Paralisia, lado do rosto",NULL,,NULL,0,861,1
1511,2019-03-15 09:53:00,2019-03-15 15:29:27,"Paralysis, Temporary","Parálisis, temporal","Paralisia, Temporária",NULL,,NULL,0,862,1
1512,2019-03-15 09:53:00,2019-03-15 15:29:27,"Parasite, Intestinal Toxicity","Parásito, toxicidad intestinal","Parasita, Toxicidade Intestinal",NULL,,NULL,0,863,1
1513,2019-03-15 09:53:00,2019-03-15 09:53:00,Parasites,Parásitos,Parasitas,NULL,,NULL,0,864,1
1514,2019-03-15 09:53:00,2019-03-15 09:53:00,Parasites,Parásitos,Parasitas,NULL,,NULL,0,865,1
1515,2019-03-15 09:53:00,2019-03-15 15:29:27,"Parasites, General","Parásitos, general","Parasitas, Geral",NULL,,NULL,0,866,1
1516,2019-03-15 09:53:01,2019-03-15 15:29:27,"Parasites, Intestinal Worms","Parásitos, lombrices intestinales","Parasitas, vermes intestinais",NULL,,NULL,0,867,1
1517,2019-03-15 09:53:01,2019-03-15 09:53:01,Parkinson's,Parkinson,Parkinson,NULL,,NULL,0,868,1
1518,2019-03-15 09:53:01,2019-03-15 15:29:27,Parkinson's Disease,Enfermedad de  Parkinson,Mal de Parkinson,NULL,,NULL,0,869,1
1519,2019-03-15 09:53:01,2019-03-15 15:29:27,Pelvic Pain,Dolor pélvico,Dor pélvica,NULL,,NULL,0,870,1
1520,2019-03-15 09:53:01,2019-03-15 15:29:27,Pelvic Pressure,Presión pélvica,Pressão pélvica,NULL,,NULL,0,871,1
1521,2019-03-15 09:53:01,2019-03-15 15:29:27,People-Pleasing,Agradable para las personas,Agradar as pessoas,NULL,,NULL,0,872,1
1522,2019-03-15 09:53:01,2019-03-15 09:53:02,Perfectionistic,Perfeccionista,Perfeccionista,NULL,,NULL,0,873,1
1523,2019-03-15 09:53:02,2019-03-15 15:29:27,Performance Stress/Stage Fright,Estrés asociado a la actuación/miedo escénico,Estresse de desempenho/medo do palco,NULL,,NULL,0,874,1
1524,2019-03-15 09:53:02,2019-03-15 15:29:27,Periodic Limb Movement,Movimiento periódico de extremidades,Movimento periódico dos membros,NULL,,NULL,0,875,1
1525,2019-03-15 09:53:02,2019-03-15 15:29:27,"Perspiration, Excess","Transpiración, exceso","Transpiração, excesso",NULL,,NULL,0,876,1
1526,2019-03-15 09:53:02,2019-03-15 15:29:27,"Perspiration, Lack Of ","Transpiración, falta de","Transpiração, falta de",NULL,,NULL,0,877,1
1527,2019-03-15 09:53:02,2019-03-15 15:29:27,"Perspiration, Lack Of ","Transpiración, falta de","Transpiração, falta de",NULL,,NULL,0,878,1
1528,2019-03-15 09:53:02,2019-03-15 15:29:27,"Perspiration, Lack Of ","Transpiración, falta de","Transpiração, falta de",NULL,,NULL,0,879,1
1529,2019-03-15 09:53:02,2019-03-15 15:29:27,Phantom Pains,Dolores fantasma,Dores fantasma,NULL,,NULL,0,880,1
1530,2019-03-15 09:53:02,2019-03-15 15:29:27,Physical Stress,Estrés físico,Estresse físico,NULL,,NULL,0,881,1
1531,2019-03-15 09:53:03,2019-03-15 15:29:27,"Pigmentation, Excess","Pigmentación, exceso","Pigmentação, em Excesso",NULL,,NULL,0,882,1
1532,2019-03-15 09:53:03,2019-03-15 15:29:27,"Pigmentation, Lack Of","Pigmentación, falta de","Pigmentação, Falta De",NULL,,NULL,0,883,1
1533,2019-03-15 09:53:03,2019-03-15 15:29:27,Pinkeye (Conjunctivitis),Conjuntivitis,Conjuntivite (olho rosa),NULL,,NULL,0,884,1
1534,2019-03-15 09:53:03,2019-03-15 09:53:03,PMS,Síndrome premenstrual,TPM (SPM),NULL,,NULL,0,885,1
1535,2019-03-15 09:53:03,2019-03-15 09:53:03,Poison,Veneno,Veneno,NULL,,NULL,0,886,1
