id,created_at,updated_at,uses_description,uses_application,sort_order,solutionable_type,solutionable_id,ailment_id,Spanish,Portuguese
65,12/19/18 12:36,12/19/18 12:36,"Take 1-2 drops in a capsule, in a glass of water, or under the tongue.","[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",1,App\Oil,36,19,"Ingerir 1-2 gotas en una cápsula, con un vaso de agua o debajo de la lengua.","Tome 1-2 gotas em uma cápsula, em um copo de água ou debaixo da língua."
66,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",1,App\Oil,11,20,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
67,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",2,App\Oil,71,20,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
68,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",0,App\Oil,24,20,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
69,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",4,App\Oil,56,20,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
70,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":true,""position"":0}]",3,App\Blend,11,20,Ingerir en una cápsula o con un vaso de agua. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Aplique 1-2 gotas na área de interesse.
71,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":2},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",1,App\Oil,11,21,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água. Inspire ou use o difusor.
72,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":2},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",2,App\Oil,33,21,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água. Inspire ou use o difusor.
73,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":2},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",0,App\Oil,56,21,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água. Inspire ou use o difusor.
74,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":2},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",4,App\Oil,68,21,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água. Inspire ou use o difusor.
75,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",3,App\Blend,11,21,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
76,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",1,App\Oil,32,22,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
77,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",4,App\Oil,53,22,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
78,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",2,App\Oil,57,22,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
79,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",3,App\Oil,60,22,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
80,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area(s) of concern and/or bottoms of feet.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",0,App\Blend,34,22,Aplicar 1-2 gotas a las áreas de interés o en las plantas de los pies.,Aplique 1-2 gotas na(s) área(s) de preocupação e/ou na sola dos pés.
81,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",4,App\Oil,39,23,Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
82,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",3,App\Blend,15,23,Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
83,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",2,App\Blend,22,23,Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
84,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",0,App\Blend,26,23,Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
85,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",1,App\Blend,28,23,Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
86,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",0,App\Oil,71,24,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
87,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",3,App\Oil,45,24,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
88,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":2},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",2,App\Oil,46,24,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água. Inspire ou use o difusor.
89,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water.,"[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",4,App\Blend,8,24,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água.
90,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Take in a capsule or glass of water. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":2},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":true,""position"":1}]",1,App\Blend,21,24,Aplicar 1-2 gotas al área de interés. Ingerir en una cápsula o con un vaso de agua. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Tome em uma cápsula ou um copo de água. Inspire ou use o difusor.
91,12/19/18 12:36,12/19/18 12:36,"Take 1-2 drops in a capsule, in a glass of water, or under the tongue.","[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",2,App\Oil,71,25,"Ingerir 1-2 gotas en una cápsula, con un vaso de agua o debajo de la lengua.","Tome 1-2 gotas em uma cápsula, em um copo de água ou debaixo da língua."
92,12/19/18 12:36,12/19/18 12:36,Take in a capsule or glass of water. Inhale or diffuse. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":2},{""name"":""Internal"",""active"":true,""position"":0}]",0,App\Oil,36,25,Ingerir en una cápsula o con un vaso de agua. Inhalar o esparcir. Aplicar 1-2 gotas al área de interés.,Tome em uma cápsula ou um copo de água. Inspire ou use o difusor. Aplique 1-2 gotas na área de interesse.
93,12/19/18 12:36,12/19/18 12:36,"Take 1-2 drops in a capsule, in a glass of water, or under the tongue.","[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",3,App\Blend,11,25,"Ingerir 1-2 gotas en una cápsula, con un vaso de agua o debajo de la lengua.","Tome 1-2 gotas em uma cápsula, em um copo de água ou debaixo da língua."
94,12/19/18 12:36,12/19/18 12:36,"Take 1-2 drops in a capsule, in a glass of water, or under the tongue.","[{""name"":""Aromatic"",""active"":false,""position"":999},{""name"":""Topical"",""active"":false,""position"":999},{""name"":""Internal"",""active"":true,""position"":0}]",4,App\Blend,20,25,"Ingerir 1-2 gotas en una cápsula, con un vaso de agua o debajo de la lengua.","Tome 1-2 gotas em uma cápsula, em um copo de água ou debaixo da língua."
95,12/19/18 12:36,12/19/18 12:36,Inhale or diffuse. Apply 1-2 drops to the area of concern.,"[{""name"":""Aromatic"",""active"":true,""position"":0},{""name"":""Topical"",""active"":true,""position"":1},{""name"":""Internal"",""active"":false,""position"":999}]",1,App\Blend,23,25,Inhalar o esparcir. Aplicar 1-2 gotas al área de interés.,Inspire ou use o difusor. Aplique 1-2 gotas na área de interesse.
96,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",0,App\Oil,52,26,Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
97,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",1,App\Oil,56,26,Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
98,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",2,App\Blend,13,26,Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
99,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",4,App\Blend,14,26,Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
100,12/19/18 12:36,12/19/18 12:36,Apply 1-2 drops to the area of concern. Inhale or diffuse.,"[{""name"":""Aromatic"",""active"":true,""position"":1},{""name"":""Topical"",""active"":true,""position"":0},{""name"":""Internal"",""active"":false,""position"":999}]",3,App\Blend,25,26,Aplicar 1-2 gotas al área de interés. Inhalar o esparcir.,Aplique 1-2 gotas na área de interesse. Inspire ou use o difusor.
